magnitude,location,style,percentile,model_number,lambda,mu_site,sigma_site,mu_complement,sigma_complement,Y_site,Y_complement,Y_folded,displ_site,displ_complement,displ_folded,normalized_displ_site,normalized_displ_complement,normalized_displ_folded
7.0,0.3,reverse,-1.0,-1,0.117784836,0.4069166443798681,0.8149034661828468,-0.00028073546558471385,0.893944170601587,0.6581812100391327,0.30711938667782135,0.482650298358477,1.884976231939746,1.3521486857464062,1.599082406620898,1.2156080073768087,0.8719912440837081,1.0511776828076644
7.0,0.31,reverse,-1.0,-1,0.117784836,0.4008451671633668,0.8157021391477197,0.013452262001157678,0.8907359038347402,0.6526930980509004,0.31854133672231044,0.4856172173866054,1.875397093792725,1.367126365120771,1.6035771147737912,1.2094304880861253,0.8816502449087023,1.0541323378532659
7.0,0.32,reverse,-1.0,-1,0.117784836,0.3944914798423117,0.8165589377340138,0.026999276327201005,0.8875940338217344,0.646962456138282,0.32983016931772174,0.4883963127280019,1.865440495068886,1.3820731116345526,1.6077973868990054,1.2030095471056224,0.8912892973479402,1.0569065887955766
7.0,0.33,reverse,-1.0,-1,0.117784836,0.38786658364569515,0.81747398233228,0.04036308055547999,0.8845182912775883,0.6410002559240754,0.3409880184446875,0.49099413718438145,1.8551311065480638,1.3969879110133017,1.611751242755965,1.196361094448915,0.9009077473029131,1.0595057075280858
7.0,0.34,reverse,-1.0,-1,0.117784836,0.3809804934692125,0.8184474007244997,0.05354611070770998,0.8815084071291311,0.634816516013465,0.3520166979855454,0.4934166069995052,1.844491780500026,1.4118694073269158,1.6154459375013297,1.189499867385177,0.910504720343768,1.06193446332268
7.0,0.35000000000000003,reverse,-1.0,-1,0.117784836,0.37384234159433216,0.8194793279518884,0.06655048856942003,0.8785641127208236,0.6284204032493635,0.3629177238438515,0.49566906354660756,1.8335437308131792,1.4267159136744747,1.6188880336262508,1.1824395466028854,0.9200791285998823,1.0641971701185367
7.0,0.36,reverse,-1.0,-1,0.117784836,0.3664604671679764,0.8205699061756551,0.07937804112837221,0.8756851400235738,0.6218203200604304,0.37369233283242576,0.4977563264464281,1.8223066897809248,1.4415254202306145,1.6220834630174814,1.1751928573202448,0.9296296759489155,1.0662977273188046
7.0,0.37,reverse,-1.0,-1,0.117784836,0.3588424936887056,0.8217192845309441,0.09203031709245313,0.8728712218462964,0.615023980094826,0.3843414987398874,0.49968273941735664,1.8107990451278568,1.4562955999335672,1.625037580624784,1.1677716576524266,0.9391548616849857,1.068239655069575
7.0,0.38,reverse,-1.0,-1,0.117784836,0.3509953963352761,0.8229276189741923,0.10450860083602331,0.870122092049952,0.6080384739323335,0.3948659459114125,0.501452209921873,1.799037960221043,1.471023812036551,1.6277552109483164,1.1601870161349845,0.9486529828089361,1.0700261248189702
7.0,0.39,reverse,-1.0,-1,0.117784836,0.3429255606465671,0.824195072124149,0.11681392406047597,0.8674374857637983,0.6008703263483469,0.4052661606184613,0.5030682434834042,1.7870394799017908,1.4857071036955467,1.6302406883443903,1.1524492799740216,0.958122135052281,1.0716599858126614
7.0,0.4,reverse,-1.0,-1,0.117784836,0.334638833799497,0.8255218130968125,0.1289470754023463,0.8648171396035764,0.5935255463470521,0.41554240044180235,0.5045339733944272,1.774818623962331,1.50034220972565,1.6324978919738058,1.1445681353286494,0.9675602127200799,1.073143788067611
7.0,0.41000000000000003,reverse,-1.0,-1,0.117784836,0.3261405695196269,0.8269080173345508,0.14090860817841144,0.8622607918913414,0.5860096709741681,0.4256947018497427,0.5058521864119554,1.762389469958524,1.5149255506229624,1.6345302760753322,1.1365526607163254,0.9769649074152676,1.07447980227274
7.0,0.42,reverse,-1.0,-1,0.117784836,0.31743566748685614,0.8283538664296748,0.1526988464199892,0.8597681828766512,0.5783278037514556,0.43572288611767584,0.5070253449345657,1.7497652267778505,1.5294532289184672,1.6363408961306978,1.1284113744563353,0.9863337056872951,1.0756700369888272
7.0,0.43,reverse,-1.0,-1,0.117784836,0.30852860795774384,0.8298595479427506,0.16431788931663005,0.8573390549588104,0.5704846484375947,0.44562656370407555,0.5080556060708351,1.7369583001587872,1.543921023902868,1.6379324313914174,1.1201522769227819,0.9956638856302142,1.0767162534568109
7.0,0.44,reverse,-1.0,-1,0.117784836,0.29942348221006354,0.8314252552159334,0.1757656141614352,0.854973152909864,0.5624845387068853,0.4554051371712349,0.5089448379390601,1.7239803511736327,1.55832438473664,1.6393072041578676,1.1117828882597498,1.0049525124393985,1.0776199782711424
7.0,0.45,reverse,-1.0,-1,0.117784836,0.29012401931927567,0.8330511871816237,0.18704167786536818,0.8526702240980351,0.5543314642435903,0.465057802714838,0.5096946334792141,1.710842348534233,1.5726584219359088,1.640467196133527,1.1033102821129035,1.0141964329208453,1.0783825141304582
7.0,0.46,reverse,-1.0,-1,0.117784836,0.280633609696713,0.8347375481667438,0.19814551708536,0.8504300187112861,0.546029093671729,0.4745835503448272,0.5103063220082781,1.697554615452718,1.5869178972026097,1.641414062120452,1.0947411158496485,1.0233922689327168,1.0790049488404794
7.0,0.47000000000000003,reverse,-1.0,-1,0.117784836,0.27095532575232995,0.8364845476929428,0.20907634699006394,0.8482522899806901,0.5375807946747698,0.48398116273966935,0.5107809787072196,1.6841268716826436,1.6010972115451036,1.6421491412727007,1.086081657671171,1.0325364097244079,1.079488162711598
7.0,0.48,reverse,-1.0,-1,0.117784836,0.26109193998838676,0.8382924002730431,0.21983315866720465,0.8461367944032869,0.5289896516046194,0.49324921277684897,0.5111194321907342,1.6705682712761498,1.6151903916130426,1.6426734660818672,1.0773378109617642,1.0416250031239969,1.079832834465634
7.0,0.49,reverse,-1.0,-1,0.117784836,0.25104594078244935,0.8401613252040434,0.23041471515703216,0.8440832919641019,0.5202584808323799,0.5023860597236459,0.5113222702780129,1.656887436516411,1.6291910741471547,1.6429877692310935,1.0685151361716296,1.0506539455100203,1.08003944574141
7.0,0.5,reverse,-1.0,-1,0.117784836,0.24081954607695433,0.8420915463569989,0.24081954607695433,0.8420915463569989,0.511389844053304,0.511389844053304,0.511389844053304,1.6430924884198905,1.6430924884198905,1.6430924884198905,1.059618870487568,1.0596188704875678,1.08010828426641
7.0,0.51,reverse,-1.0,-1,0.117784836,0.23041471515703216,0.8440832919641019,0.25104594078244935,0.8401613252040434,0.5023860597236459,0.5202584808323799,0.5113222702780129,1.6291910741471547,1.656887436516411,1.6429877692310935,1.0506539455100203,1.0685151361716296,1.08003944574141
7.0,0.52,reverse,-1.0,-1,0.117784836,0.21983315866720465,0.8461367944032869,0.26109193998838676,0.8382924002730431,0.49324921277684897,0.5289896516046194,0.5111194321907342,1.6151903916130426,1.6705682712761498,1.6426734660818672,1.041625003123997,1.077337810961764,1.079832834465634
7.0,0.53,reverse,-1.0,-1,0.117784836,0.20907634699006394,0.8482522899806901,0.27095532575232995,0.8364845476929427,0.48398116273966935,0.5375807946747698,0.5107809787072196,1.6010972115451036,1.6841268716826436,1.6421491412727007,1.032536409724408,1.0860816576711707,1.079488162711598
7.0,0.54,reverse,-1.0,-1,0.117784836,0.19814551708536,0.8504300187112861,0.280633609696713,0.8347375481667438,0.4745835503448272,0.546029093671729,0.5103063220082781,1.5869178972026097,1.697554615452718,1.641414062120452,1.0233922689327168,1.0947411158496483,1.0790049488404794
7.0,0.55,reverse,-1.0,-1,0.117784836,0.18704167786536818,0.8526702240980351,0.29012401931927567,0.8330511871816237,0.465057802714838,0.5543314642435903,0.5096946334792141,1.5726584219359088,1.710842348534233,1.640467196133527,1.0141964329208455,1.1033102821129033,1.0783825141304582
7.0,0.56,reverse,-1.0,-1,0.117784836,0.1757656141614352,0.854973152909864,0.29942348221006354,0.8314252552159334,0.4554051371712349,0.5624845387068853,0.5089448379390601,1.55832438473664,1.7239803511736327,1.6393072041578676,1.0049525124393988,1.1117828882597496,1.0776199782711424
