magnitude,location,style,percentile,model_name,mu,sigma,alpha,beta,xd,d_xd,displ_without_aleatory,displ_with_aleatory,normalized_d_xd
7.0,0.7000000000000001,normal,-1,d_ad,0.03000000000000025,0.36,1.3436637166941878,0.8747650001092222,1.071519305237607,1.175389991280749,1.2594530668403854,1.778178621260306,1.0447764733581888
7.0,0.71,normal,-1,d_ad,0.03000000000000025,0.36,1.3219659702681972,0.8789388072901312,1.071519305237607,1.1619271931856703,1.2450274187789923,1.7553186917147905,1.0328097092886876
7.0,0.72,normal,-1,d_ad,0.03000000000000025,0.36,1.300618603326386,0.8831325291525617,1.071519305237607,1.1486185966185036,1.2307670006316542,1.7341025091309514,1.020980011324661
7.0,0.73,normal,-1,d_ad,0.03000000000000025,0.36,1.2796159578718125,0.8873462607163657,1.071519305237607,1.1354624353705434,1.216669919871646,1.7156452097865036,1.0092858095247985
7.0,0.74,normal,-1,d_ad,0.03000000000000025,0.36,1.2589524672739836,0.8915800974547677,1.071519305237607,1.1224569634630586,1.2027343056490507,1.6940691133657666,0.9977255519297384
7.0,0.75,normal,-1,d_ad,0.03000000000000025,0.36,1.2386226547934522,0.8958341352965282,1.071519305237607,1.1096004549155825,1.1889583085424777,1.6830398959602002,0.9862977043561043
7.0,0.76,normal,-1,d_ad,0.03000000000000025,0.36,1.218621132130239,0.9001084706281169,1.071519305237607,1.0968912035168539,1.175340100313622,1.6550627252620518,0.9750007501929012
7.0,0.77,normal,-1,d_ad,0.03000000000000025,0.36,1.198942597995694,0.9044032002958969,1.071519305237607,1.0843275225983826,1.1618778736646347,1.6374650151930665,0.9638331902002428
7.0,0.78,normal,-1,d_ad,0.03000000000000025,0.36,1.1795818367074213,0.9087184216083188,1.071519305237607,1.0719077448106096,1.1485698419982746,1.6187731898401336,0.9527935423103856
7.0,0.79,normal,-1,d_ad,0.03000000000000025,0.36,1.1605337168068917,0.9130542323381257,1.071519305237607,1.0596302219016283,1.1354142391808042,1.5970570734895906,0.9418803414310393
7.0,0.8,normal,-1,d_ad,0.03000000000000025,0.36,1.141793189699379,0.9174107307245682,1.071519305237607,1.0474933244984428,1.1224093193076028,1.5822468407175097,0.9310921392509328
7.0,0.81,normal,-1,d_ad,0.03000000000000025,0.36,1.1233552883158595,0.9217880154756306,1.071519305237607,1.035495441890731,1.109553356471465,1.5625700780218468,0.920427504047606
7.0,0.8200000000000001,normal,-1,d_ad,0.03000000000000025,0.36,1.105215125796519,0.926186185770267,1.071519305237607,1.0236349818170838,1.0968446445335522,1.5477492360811012,0.9098850204974028
7.0,0.8300000000000001,normal,-1,d_ad,0.03000000000000025,0.36,1.0873678941955183,0.930605341260649,1.071519305237607,1.0119103702536936,1.0842814968969674,1.5313332567814784,0.8994632894876418
7.0,0.84,normal,-1,d_ad,0.03000000000000025,0.36,1.0698088632066747,0.9350455820744228,1.071519305237607,1.0003200512054617,1.071862246282924,1.5105228552009724,0.8891609279309356
7.0,0.85,normal,-1,d_ad,0.03000000000000025,0.36,1.0525333789097215,0.939507008816979,1.071519305237607,0.9888624864995005,1.0595852445094773,1.5002002954373854,0.878976568581641
7.0,0.86,normal,-1,d_ad,0.03000000000000025,0.36,1.035536862536814,0.9439897225737308,1.071519305237607,0.9775361555809987,1.047448862272793,1.4791000432402832,0.8689088598544075
7.0,0.87,normal,-1,d_ad,0.03000000000000025,0.36,1.0188148092589522,0.9484938249124053,1.071519305237607,0.9663395553114262,1.0354514889309177,1.4572441282751225,0.8589564656448067
7.0,0.88,normal,-1,d_ad,0.03000000000000025,0.36,1.0023627869920024,0.9530194178853442,1.071519305237607,0.9552711997690494,1.023591532290027,1.4440504631410518,0.8491180651520149
