magnitude,location,style,percentile,model_number,lambda,mu_site,sigma_site,mu_complement,sigma_complement,Y_site,Y_complement,Y_folded,displ_site,displ_complement,displ_folded,normalized_displ_site,normalized_displ_complement,normalized_displ_folded
7.0,0.26,normal,-1.0,-1,0.119202946,0.628336735645997,0.8819181558040211,-0.45853481980825705,0.8819181558040211,0.9117849232427995,-0.14579744028127892,0.38299374148076026,2.3763271979569254,0.8632255591686184,1.4542763832198675,1.6218876348299125,0.5891675446413408,1.092920532937594
7.0,0.27,normal,-1.0,-1,0.119202946,0.6234737941023845,0.8819181558040211,-0.4239593370840562,0.8819181558040211,0.9070426081001247,-0.11222991831062154,0.3974063448947516,2.3661817897244712,0.8931619181230916,1.474443269539386,1.6149632044835083,0.6095996679877529,1.108076389416003
7.0,0.28,normal,-1.0,-1,0.119202946,0.6173849290631912,0.8819181558040211,-0.3897573557563252,0.8819181558040211,0.901104903053233,-0.07901982221866509,0.41104254041728394,2.353532841212882,0.9236756146743034,1.4937501250210428,1.6063300612016467,0.6304258350121895,1.1225859138955538
7.0,0.29,normal,-1.0,-1,0.119202946,0.6101293522369211,0.8819181558040211,-0.3559334572042132,0.8819181558040211,0.8940296312162043,-0.046171795668203945,0.42392891777400016,2.3385383570908926,0.9547561377013087,1.512199637025254,1.596096046117774,0.6516388716785569,1.13645112598642
7.0,0.3,normal,-1.0,-1,0.119202946,0.6017611299406131,0.8819181558040211,-0.3224924666196347,0.8819181558040211,0.8858696079615752,-0.013690718441819036,0.4360894447598781,2.321349516906095,0.9863915417281477,1.5297937113955227,1.584364342092857,0.6732306249767105,1.1496734579717085
7.0,0.31,normal,-1.0,-1,0.119202946,0.5923297922916806,0.8819181558040211,-0.28943945606618393,0.8819181558040211,0.8766732333885123,0.01841829049604527,0.4475457619422788,2.302111098743825,1.0185683890146897,1.5465336079799952,1.5712337628704758,0.6951919233983763,1.1622538566548768
7.0,0.32,normal,-1.0,-1,0.119202946,0.5818808524937351,0.8819181558040211,-0.2567797489031711,0.8819181558040211,0.8664849974066756,0.05014986861374997,0.45831743301021277,2.2809618452040112,1.0512716904322563,1.562420055711296,1.556799002862848,0.7175125365836605,1.1741928698447468
7.0,0.33,normal,-1.0,-1,0.119202946,0.5704562518958252,0.8819181558040211,-0.22451892550346098,0.8819181558040211,0.8553459126692292,0.08149840417214346,0.46842215842068635,2.2580347822046254,1.084484845155033,1.577453350786477,1.5411508547401311,0.7401811341593134,1.1854907201398863
7.0,0.34,normal,-1.0,-1,0.119202946,0.558094743375606,0.8819181558040211,-0.19266283022039477,0.8819181558040211,0.8432938875494699,0.11245802937187836,0.4778759584606741,2.2334574990066387,1.1181895791927952,1.5916334407768409,1.524376400552678,0.7631852437861679,1.1961473681389816
7.0,0.35000000000000003,normal,-1.0,-1,0.119202946,0.5448322231661122,0.8819181558040211,-0.16121757958173766,0.8819181558040211,0.8303640489944487,0.14302261230906374,0.48669333065175624,2.207352396209218,1.152365882785651,1.604959996944012,1.5065591809923826,0.7865112084298849,1.206162566787948
7.0,0.36,normal,-1.0,-1,0.119202946,0.5307020193418475,0.8819181558040211,-0.13018957170843737,0.8819181558040211,0.8165890232393545,0.17318574774077936,0.4948873854900669,2.1798369071717114,1.1869919466771381,1.6174324766048165,1.487779346517316,0.8101441428661516,1.2155359082485022
7.0,0.37,normal,-1.0,-1,0.119202946,0.515735143677071,0.8819181558040211,-0.09958549697381969,0.8819181558040211,0.8019991809066181,0.20294074664470313,0.5024699637756607,2.1510236972978034,1.2220440972778353,1.6290501770449088,1.468113793366879,0.8340678894286386,1.2242668644154329
7.0,0.38,normal,-1.0,-1,0.119202946,0.49996051239448636,0.8819181558040211,-0.06941234993541778,0.8819181558040211,0.78662285185291,0.2322806245410961,0.5094517381970031,2.1210208448041943,1.2574967307275,1.6398122822082943,1.447636286939798,0.8582649730051786,1.2323548220047982
7.0,0.39,normal,-1.0,-1,0.119202946,0.483405140366292,0.8819181558040211,-0.03967744258743,0.8819181558040211,0.7704865141982562,0.26119808853001353,0.5158423013641349,2.0899320059454767,1.2933222458593014,1.6497179031712805,1.4264175745631837,0.8827165552846041,1.2397991129709864
